id,name,followers,popularity,genres,main_genre,n_genres
1ahkrwsqpxabomnfwqi9wz,double trouble,3755,16,"['blues', 'blues rock', 'modern blues']",blues,3
3m0h4efya5ycijrklakbyn,miles kane,309484,55,['baroque pop'],classical,1
3eruk5qz4zeao2klue7qtg,kevin breit,1306,13,[],blues,0
6fxuprpa8phap3xn73emht,the wood brothers,242398,49,"['bluegrass', 'newgrass', 'americana', 'folk']",country,4
3sjdyawayltz9tkoofheqa,knut nystedt,1311,18,"['contemporary classical', 'choral']",classical,2
5fieefahrmo4fio6dpcxeo,lost horizon,40097,29,"['power metal', 'speed metal', 'symphonic metal']",rock,3
58ripw8uw8lw01eqh7mi7m,soft kill,89949,39,"['darkwave', 'cold wave', 'post-punk', 'deathrock', 'gothic rock']",rock,5
3sqgpwwdvxs5grzt0n7jja,brocas helm,18942,24,"['power metal', 'speed metal', 'heavy metal']",rock,3
6dndxcjzra1he1gqu1vq8q,erich bergen,2212,21,['doo-wop'],pop,1
2e7hyqrjl82c1niorehc4j,sunn o,183236,34,"['drone metal', 'drone', 'doom metal', 'sludge metal', 'stoner metal', 'dark ambient']",rock,6
6pxqux3bytsvj7lcvviomi,blackbriar,127635,46,"['symphonic metal', 'gothic metal', 'medieval metal']",rock,3
6cshe1zppiq5azm53qqte6,kim sozzi,7491,30,['eurodance'],electronic,1
4n99bzdrbnri7hgncpmuhu,suicide commando,82667,36,"['ebm', 'industrial', 'darkwave', 'industrial metal', 'industrial rock']",rock,5
0efkwb9xkht6h0e7kgsjfk,the sylvers,39698,34,['disco'],pop,1
1u4d20ojaq9ala2mhdgwvv,the parlor mob,59317,37,"['blues rock', 'modern blues']",blues,2
0efhyxbbyjkmebk3uumeaw,witchtrap,23475,21,"['thrash metal', 'speed metal', 'black metal']",rock,3
7aocume3rkw4o3uadbnwvy,sophie simmons,16098,40,[],electronic,0
2wpsydr0xzekabfnq0oskd,yunggoth,288226,51,"['emo rap', 'cloud rap']",hip-hop,2
0x0u0jcvf5jf4dnh45xpxl,skylar spence,65802,38,"['vaporwave', 'nu disco']",electronic,2
3iejracqxyovgyxp6zkwgs,shed seven,168993,44,"['britpop', 'madchester']",pop,2
0krxcikthz13p8o0v2tksh,ensiferum,344148,47,"['folk metal', 'melodic death metal', 'power metal', 'metal', 'medieval metal', 'folk', 'symphonic metal']",rock,7
3xq2udtrsqqqnfr3figofg,dolf,14761,30,[],electronic,0
5fyhpjg1xw8ozqpyzmqv2c,hit the lights,89081,38,['pop punk'],pop,1
1jprhgc78ev001yyya5zu2,jeff martens,7,0,[],electronic,0
5yjga05i1apqli8amzpati,hyperclap,5178,31,['slap house'],electronic,1
1hkgjrpwi0gafyv4aswppl,adia victoria,48115,32,"['southern gothic', 'folk', 'americana']",folk,3
3nlyjvqbezs5kg2tlprxig,white lion,959308,55,"['glam metal', 'glam rock']",rock,2
19ehjm5qknivj1kxonkdda,ina rose,940,29,['acoustic country'],country,1
3ojffajo1if7ibumbpvlmq,mike tramp,12913,29,"['aor', 'arena rock', 'glam metal']",rock,3
6catgdarqhru7ttboewy3p,the robert cray band,117439,44,"['blues', 'modern blues', 'blues rock', 'soul blues', 'classic blues']",blues,5
06w84ot2efunvwg85usxjw,caroline rose,137199,47,['indie pop'],pop,1
6xkwfoyflcszkf6jg3wxxb,michael daves,3674,22,"['bluegrass', 'newgrass', 'americana']",country,3
4zpglyitrvjo7iz6okleta,gomez,134496,43,['britpop'],pop,1
6isyfzw4evt16zhmh2lvxp,after forever,167780,39,"['symphonic metal', 'gothic metal', 'power metal', 'gothic rock', 'metal']",rock,5
7jxvvitcfptuixt0kxsgcu,in the midst of lions,27536,21,"['deathcore', 'metalcore', 'christian rock']",rock,3
0reuatplmhlvincjrg3neh,beast in black,390564,62,"['power metal', 'symphonic metal', 'metal']",rock,3
5y9xeagw4gwgjgbii6w85p,ritchie valens,669172,60,"['doo-wop', 'rock and roll']",pop,2
5xaznltrmcnskukx86dwyq,sounds like violence,1307,5,"['emo', 'post-hardcore']",rock,2
09hnsppoxdop4frdr6uenq,dokken,779865,54,"['glam metal', 'glam rock', 'hard rock', 'heavy metal']",rock,4
37w38ccsggkldaytrjna4w,mazzy star,1890621,73,"['dream pop', 'shoegaze', 'slowcore']",rock,3
1dygpayzzhhw6wiqwkn5qf,chris thile,125721,48,"['bluegrass', 'newgrass']",country,2
1gdsl1ukjp5r7yd4pk7glm,vengeance,2512,15,"['aor', 'hard rock', 'glam metal']",rock,3
4d6fsmtneanrejp3ehzx1b,the pines,10254,28,"['americana', 'indie folk']",country,2
66pq6hmx0yqsjgtuzrfwmo,connie smith,91137,39,"['classic country', 'traditional country', 'honky tonk', 'country christian']",country,4
5uwrbfpu9sq9s2us0nlxkk,betty harris,13470,24,"['northern soul', 'soul jazz']",r&b,2
1z4erxt5wsxh0gbosvjumv,crocodiles,36321,26,"['neo-psychedelic', 'space rock', 'garage rock']",rock,3
0yci1ucbunmiexfi7u0jgw,airplay,16514,32,"['yacht rock', 'aor', 'italo disco', 'italo dance', 'soft rock']",electronic,5
6fmq5mv6hnduzdltoeybc9,marcus miller,288456,45,"['jazz fusion', 'jazz funk', 'jazz', 'smooth jazz']",jazz,4
3h25qubua6h0dcbjgdpg5c,wayman tisdale,66875,38,"['smooth jazz', 'jazz', 'jazz funk', 'cool jazz']",jazz,4
64vaecmfob6mi7n1ztrwr8,bill monroe  his blue grass boys,37322,33,"['bluegrass', 'christian bluegrass', 'traditional country', 'newgrass']",country,4
4wlpkvhkzzp2k8wtbzfryy,vixen,134091,40,"['glam metal', 'glam rock', 'aor', 'hard rock']",rock,4
0zcjxldoq09briml0qh1vm,dave koz,135256,56,"['smooth jazz', 'jazz']",jazz,2
7ajsisbi5wv8afi2kkffpi,zz ward,175383,46,[],blues,0
7ot6vt8h3q7ka24sicjfzo,man overboard,103998,38,"['pop punk', 'acoustic pop']",pop,2
4xpgvibvmcoxptcyxtvjo4,ill camille,10476,26,[],r&b,0
0m9nnr4wyasnk8jghmw9az,sammy hill,29,0,['country blues'],blues,1
7cpwawfbnrufldquqcrm1q,raquel rodriguez,42720,43,['neo soul'],r&b,1
5nkt0vltexldi82kvvng1b,cryex,21709,38,"['hardstyle', 'frenchcore', 'hardcore']",electronic,3
71levzcl7yzskn0ucudtvk,arthur thompson,231,16,['opera'],jazz,1
7ken0xx71t4fgysiylb5j5,destroy boys,585030,58,"['riot grrrl', 'queercore']",rock,2
3jkd7hm6gezgomm9kwzunn,cryogenic,28949,44,"['frenchcore', 'hardcore', 'speedcore', 'gabber', 'hardstyle', 'hardcore techno']",electronic,6
1n5s81eevtafs2vvo7p234,joey landreth,21784,26,['modern blues'],blues,1
0ei3x5razhrzve5fpk4mn1,bad wolves,910444,64,['metal'],rock,1
0daqhikcmklo2lpadvz2fs,jay  the americans,150236,49,['doo-wop'],pop,1
3ubyynvnit5dfxu4wgigpp,whitesnake,3369707,67,"['glam metal', 'glam rock', 'hard rock']",rock,3
0ffuvdy7fuiutmhn9unyoz,paul carrack,191450,53,[],rock,0
04rtvnuz0xrubuzzoa8zow,sugarcult,322035,53,"['pop punk', 'punk', 'emo']",rock,3
4tvbo17gxpygsr8stlkaby,say sue me,51850,33,"['jangle pop', 'dream pop']",pop,2
0phms1udptzlxuenardukt,son seals,35609,35,"['classic blues', 'blues', 'modern blues', 'blues rock']",blues,4
5ianpr8n81cyeynp9hpsfy,the tear garden,18072,25,"['industrial', 'neofolk', 'ebm', 'darkwave', 'deathrock', 'neo-psychedelic', 'cold wave', 'industrial rock']",rock,8
5hnkaaaf0mcixmwzsjnrdg,alcazar,44427,47,"['eurodance', 'europop']",electronic,2
2v2h7rs6h910kvmn8y63ie,convulse,19280,17,"['death metal', 'grindcore']",rock,2
4izkccav662qcr7rsuiv7m,the derailers,17383,31,"['honky tonk', 'alt country', 'texas country', 'rockabilly', 'traditional country', 'outlaw country', 'americana']",country,7
7jdztzwccdc43expargmgm,beyond twilight,11199,14,"['progressive metal', 'power metal', 'progressive rock']",rock,3
56qqwnrk5bjh8oktschty9,the poodles,23233,34,"['arena rock', 'aor', 'glam metal']",rock,3
1tawfsdselkxklyuxijaey,chris collier,1013,33,[],rock,0
0pqgj6vo9yhsxuzmajap2y,jan  dean,121468,38,"['surf rock', 'doo-wop']",rock,2
0j2ej2rmqyqaux3g6muisw,ambrosia,433645,57,"['yacht rock', 'soft rock']",pop,2
0o3mv0iw4pjrqsttuo2y3z,stranger cole,14284,28,"['rocksteady', 'ska', 'reggae', 'roots reggae']",folk,4
375zxmmh2csguzffnva0o7,wynton marsalis,251318,53,"['jazz', 'latin jazz', 'big band', 'jazz ballads', 'cool jazz']",jazz,5
4wnyukbhxakxj8yavvosfw,the swr big band,6461,37,"['big band', 'jazz']",jazz,2
2utk6r29zmzzxthp9s2fcu,the singles,558,3,['power pop'],pop,1
0at9ctekxdkh3sgzufan8d,sonic journey,4388,32,"['melodic bass', 'future bass']",electronic,2
344eutkvn3dovfpncybzvv,serial killaz,32618,42,"['jungle', 'drum and bass', 'ragga']",electronic,3
1gg3spswjeyqve56v0optr,zach smith,492,1,['comedy'],pop,1
3e0d6yf8knetwluzlbxcva,endless summer,9479,49,[],electronic,0
1paygn9byiukmlkdqiu5om,drumkan,319,1,"['melodic hardcore', 'japanese indie']",rock,2
4am5deuahdukujgxmocqzj,the orioles,7531,22,['doo-wop'],pop,1
4unv6rd2yxwoakghfjzkkl,violet days,29123,49,[],electronic,0
602tbnqhnizl6tsb2rhav1,benny page,51434,45,"['jungle', 'drum and bass', 'ragga']",electronic,3
1hbjj22wzbsciz9seb5dyf,jonas blue,3888021,74,['tropical house'],electronic,1
4uidwhkfkjqiy8alttzfuh,cady groves,36176,30,['nightcore'],electronic,1
7aq8lplmst1zxu56pe9bmp,jagged edge,2304583,62,"['r&b', 'quiet storm']",r&b,2
32rjhxxpv8hnbvelurh9yv,bad girl,295,7,[],r&b,0
1hvgwyomdtypgeymjvtmeq,aaron keyes,29885,36,"['hymns', 'worship', 'christian']",pop,3
2p0owkbtnxwknevlh4enpa,tracy huang,46857,42,"['mandopop', 'taiwanese pop', 'cantopop']",pop,3
5ucydon50lbhbbjnitzyai,july,5628,17,"['acid rock', 'psychedelic rock', 'krautrock', 'garage rock']",rock,4
3zzt5z4tdnzzwq9siyhs4p,john sykes,40421,24,"['aor', 'glam metal', 'hard rock']",rock,3
7egnqigrldmzifhoh8pib6,al martino,137268,47,"['adult standards', 'easy listening']",pop,2
5xfjlyvc5uelvsimult1ss,young galaxy,29858,31,"['dream pop', 'chillwave']",pop,2
0khnfxo8yvc5paztqarmyb,the enigma tng,24118,30,"['deathstep', 'industrial metal', 'industrial', 'ebm']",electronic,4
5t9zqsrbknbvoe1rsmod6d,paulusma,918,2,['nederpop'],pop,1
2gfsmdbm0hkozpmro5edyo,tedeschi trucks band,492878,54,"['jam band', 'modern blues', 'blues rock', 'blues', 'southern rock']",blues,5
0lly20xpz9ydobkbhi7u1y,pegboard nerds,346930,50,"['dubstep', 'edm', 'drumstep', 'electro house', 'glitch']",electronic,5
4kv9mrni60h24jj55wjkfw,da'ville,70437,43,"['lovers rock', 'reggae', 'riddim', 'dancehall', 'roots reggae', 'ragga']",folk,6
2auc28zjqyvtsizkngprgs,rm,17869864,73,"['k-pop', 'k-rap']",pop,2
2ff8wcgpikv5rfbak1rvdz,culture code,51978,51,"['melodic bass', 'future bass']",electronic,2
6w8facwotrqh9lrvlxclpx,eric lindell,34698,39,"['modern blues', 'blues', 'blues rock']",blues,3
0vzy3jjtafprdtwjmkawet,soave,11526,27,"['freestyle', 'funk melody', 'latin hip hop', 'chicago house', 'miami bass']",hip-hop,5
2ntjd2lno1gvefxm3bcnsh,the teskey brothers,1023196,64,"['retro soul', 'soul blues', 'blues']",blues,3
5eudiv20t58gcs09vmkk7m,katy b,217884,56,['uk funky'],electronic,1
0xfbuk3qnkwp0vl9siqtig,tampa red,17379,19,"['country blues', 'blues', 'classic blues', 'ragtime']",blues,4
2fsgqh4bjpl0t1lhtd9tq8,dani poppitt,1463,35,['future house'],electronic,1
7izlanbh2ewdsr6xiop9bb,toxic wraith,3789,27,"['bass house', 'future house']",electronic,2
0driutgvnv17amiulrysvn,mr fingers,72311,37,"['chicago house', 'acid house', 'jazz house']",electronic,3
4j5kbto4tk7up54zirngvk,nervo,728253,53,[],electronic,0
17pgigbdisfmw5z5qn7m1c,the twang three,2,0,[],pop,0
1clmhglory9rucivstdt7a,beka,62754,56,[],pop,0
4cpmqdcpksbw2satjgazqf,radio birdman,43295,30,"['proto-punk', 'garage rock', 'punk', 'power pop']",rock,4
1kegaxksigygi4johsrttx,since october,16663,19,"['christian rock', 'christian alternative rock']",rock,2
0fjttwsyfg3tnpys0gwuwr,artificial brain,27733,21,['death metal'],rock,1
6irkxfxk2spnmhtkqmrfuu,unleash the archers,206967,45,"['power metal', 'symphonic metal', 'metal', 'sea shanties', 'folk metal']",rock,5
6we3e84zg41jf04z39i5wv,windhand,122127,39,"['stoner metal', 'doom metal', 'sludge metal', 'stoner rock', 'drone metal', 'drone']",rock,6
3kf01rikecjhq6eiatvwt1,iyamah,66825,45,"['uk r&b', 'alternative r&b', 'neo soul']",r&b,3
7wef4n6aicdlkhncy3plan,melrose,5286,28,"['finnish rock', 'rockabilly', 'psychobilly', 'finnish pop']",rock,4
4rmkyr7vyelopfu1s7hbzb,defiler,14799,23,['deathcore'],rock,1
3tqlfoxcxrc0tqsbm3m0vp,ambient jones,56,1,[],pop,0
0bwt1b6edohjjotxlhbtr1,annotations of an autopsy,47034,26,"['deathcore', 'death metal', 'grindcore']",rock,3
3hfen2cghnv9ndtw9ts6ps,slim jim phantom,1931,28,"['rockabilly', 'psychobilly', 'horror punk']",rock,3
7rngpkrxprzhh7rwkwemy2,danny b harvey,2831,31,"['rockabilly', 'psychobilly', 'horror punk']",rock,3
0bmuibabeimxaqn2hwuqhd,lemmy,143172,49,['rockabilly'],rock,1
3ps6le7tj5bdntdnfngtu4,6 dogs,307028,52,"['cloud rap', 'emo rap', 'melodic rap']",hip-hop,3
1hwwmqi1vhqamuiksydkg6,frozen soul,57934,32,['death metal'],rock,1
